date,district,river,rainfall_mm,temperature_C,soil_moisture,river_level_m,current_dam_level_m,danger_level_m,release_status,flood_event,rainfall_mm_lag1,rainfall_mm_roll7,river_level_m_lag1,river_level_m_roll7
2019-01-03,Faizabad,Ghaghra,0.0,32.47,0.089,83.92,71.98,91.33,0,0,19.16,8.462857142857143,92.37,81.44142857142857
2019-01-03,Mau,Ganga,0.0,26.21,0.275,78.25,53.2,86.6,0,0,25.2,18.560000000000002,79.87,83.03142857142858
2019-01-03,Sitapur,Sarju,0.0,24.07,0.024,81.92,68.03,84.18,0,0,7.56,42.692857142857136,84.35,82.27
2019-01-03,Ballia,Ganga,18.8,25.76,0.476,91.04,42.9,95.44,0,0,0.0,12.904285714285715,75.3,81.94428571428571
2019-01-03,Mau,Ganga,0.0,34.46,0.229,92.28,57.45,93.4,0,0,0.0,18.138571428571428,78.25,85.12714285714286
2019-01-04,Basti,Sarju,0.0,37.8,0.188,91.52,56.29,96.76,0,0,60.25,23.25857142857143,91.82,88.32714285714285
2019-01-04,Gorakhpur,Rapti,21.55,32.06,0.18,83.29,82.78,87.76,0,0,0.0,36.508571428571436,74.91,84.44142857142857
2019-01-04,Mau,Ganga,77.19,35.91,0.4,82.0,81.02,87.83,0,0,0.0,24.57,92.28,86.05857142857143
2019-01-04,Gorakhpur,Rapti,22.98,38.13,0.519,85.3,68.97,94.99,0,0,21.55,28.655714285714293,83.29,84.1557142857143
2019-01-04,Bahraich,Ghaghra,3.58,35.59,0.114,93.53,36.13,86.34,0,1,61.53,33.28285714285715,82.78,86.09571428571428
2019-01-04,Barabanki,Gomti,40.42,34.01,0.35,92.68,58.21,94.06,0,0,35.89,21.18428571428571,86.85,87.93142857142857
2019-01-04,Gonda,Ghaghra,25.48,38.39,0.307,85.91,53.24,95.66,0,0,111.14,22.509999999999998,83.87,85.66999999999999
2019-01-04,Barabanki,Gomti,0.0,25.15,0.297,82.73,80.93,90.64,0,0,40.42,21.18428571428571,92.68,85.66714285714285
2019-01-04,Lakhimpur Kheri,Sharda,44.71,40.36,0.326,95.5,72.29,97.88,0,0,48.08,26.344285714285714,81.23,87.01714285714286
2019-01-04,Ballia,Ganga,37.69,28.27,0.463,89.03,44.4,95.1,0,0,18.8,18.288571428571426,91.04,83.32000000000001
2019-01-05,Bahraich,Ghaghra,0.0,27.12,0.171,101.39,30.0,94.12,0,1,3.58,31.761428571428574,93.53,87.72714285714285
2019-01-05,Gorakhpur,Rapti,0.0,34.36,0.089,94.53,66.8,97.76,0,0,22.98,22.53000000000001,85.3,84.66428571428571
2019-01-05,Ballia,Ganga,0.0,36.61,0.073,85.41,70.03,94.27,0,0,37.69,8.069999999999999,89.03,84.28142857142858
2019-01-06,Gorakhpur,Rapti,0.0,38.98,0.291,76.97,68.53,84.91,0,0,0.0,14.334285714285723,94.53,83.0657142857143
2019-01-07,Gonda,Ghaghra,0.35,35.98,0.126,79.59,65.25,81.8,0,0,25.48,22.560000000000002,85.91,85.13
2019-01-07,Faizabad,Ghaghra,24.24,36.54,0.192,93.72,62.56,97.29,0,0,0.0,9.62142857142857,83.92,83.57428571428571
2019-01-07,Gonda,Ghaghra,97.95,28.71,0.376,80.4,92.2,88.48,0,0,0.35,33.722857142857144,79.59,84.01142857142858
2019-01-07,Lakhimpur Kheri,Sharda,93.68,31.05,0.191,86.71,67.22,81.53,0,1,44.71,34.291428571428575,95.5,86.17857142857143
2019-01-07,Barabanki,Gomti,59.82,32.59,0.411,89.48,68.66,96.27,0,0,0.0,26.43571428571428,82.73,85.37285714285714
2019-01-07,Gorakhpur,Rapti,0.0,31.59,0.251,86.04,67.92,89.73,0,0,0.0,6.8500000000000085,76.97,83.19714285714285
2019-01-08,Lakhimpur Kheri,Sharda,23.98,39.08,0.222,85.01,51.96,91.26,0,0,93.68,37.71714285714286,86.71,86.00857142857141
2019-01-08,Barabanki,Gomti,0.13,27.21,0.257,86.52,76.27,89.56,0,0,59.82,22.43714285714285,89.48,87.3142857142857
2019-01-09,Basti,Sarju,44.9,33.08,0.291,79.81,59.04,82.76,0,0,0.0,18.46,91.52,85.86714285714287
2019-01-09,Ballia,Ganga,0.0,27.42,0.042,75.5,49.13,83.39,0,0,0.0,8.069999999999999,85.41,83.45571428571428
2019-01-09,Ballia,Ganga,56.62,27.07,0.375,88.61,55.72,96.21,0,0,0.0,16.158571428571427,75.5,83.95857142857143
2019-01-10,Lakhimpur Kheri,Sharda,0.0,29.0,0.186,83.44,65.31,81.27,0,1,23.98,35.385714285714286,85.01,84.22571428571429
2019-01-10,Basti,Sarju,18.78,34.12,0.383,85.02,67.1,94.73,0,0,44.9,21.142857142857142,79.81,84.91999999999999
2019-01-11,Faizabad,Ghaghra,20.8,25.98,0.209,79.09,83.34,81.09,0,0,24.24,12.401428571428571,93.72,84.08428571428571
2019-01-11,Ballia,Ganga,0.0,28.08,0.189,76.64,66.49,80.19,0,0,56.62,16.158571428571427,88.61,83.07571428571428
2019-01-11,Gorakhpur,Rapti,0.0,36.33,0.0,79.58,66.89,85.55,0,0,0.0,6.36142857142858,86.04,82.94571428571429
2019-01-11,Ballia,Ganga,120.66,33.38,0.586,86.35,53.56,93.95,0,0,0.0,33.395714285714284,76.64,84.65428571428572
2019-01-12,Sitapur,Sarju,101.82,30.26,0.615,86.89,30.0,96.83,0,0,0.0,48.52428571428571,81.92,83.38857142857144
2019-01-12,Faizabad,Ghaghra,25.16,28.41,0.181,84.95,30.0,91.88,0,0,20.8,13.817142857142857,79.09,84.48857142857143
2019-01-12,Barabanki,Gomti,40.04,29.38,0.147,81.63,73.95,88.72,0,0,0.13,25.18571428571428,86.52,87.42857142857143
2019-01-12,Mau,Ganga,64.16,29.61,0.531,85.27,33.24,88.45,0,0,77.19,30.047142857142855,82.0,84.78999999999999
2019-01-13,Bahraich,Ghaghra,5.24,23.45,0.302,73.42,58.51,80.08,0,0,0.0,28.385714285714283,101.39,87.16
2019-01-13,Lakhimpur Kheri,Sharda,18.15,31.18,0.099,85.56,57.85,89.05,0,0,0.0,32.65714285714286,83.44,85.94285714285715
2019-01-14,Gonda,Ghaghra,32.75,32.9,0.468,72.51,39.59,81.09,0,0,97.95,38.401428571428575,80.4,82.45000000000002
2019-01-15,Mau,Ganga,35.56,34.62,0.204,80.56,60.76,83.13,0,0,64.16,30.49857142857143,85.27,82.93714285714286
2019-01-15,Mau,Ganga,84.05,40.17,0.666,87.88,44.45,85.77,0,1,35.56,40.879999999999995,80.56,83.73
2019-01-15,Mau,Ganga,0.0,31.64,0.307,74.41,49.11,81.23,0,0,84.05,37.28000000000001,87.88,82.95
2019-01-16,Basti,Sarju,0.0,26.68,0.233,93.42,80.42,99.72,0,0,18.78,20.36285714285714,85.02,84.62714285714286
2019-01-16,Sitapur,Sarju,59.16,29.78,0.219,76.63,57.21,81.89,0,0,101.82,41.574285714285715,86.89,82.55571428571429
2019-01-17,Mau,Ganga,0.0,42.39,0.229,93.57,51.26,85.65,0,1,0.0,37.28000000000001,74.41,85.13857142857144
2019-01-17,Gorakhpur,Rapti,57.88,33.28,0.433,77.5,85.19,86.26,0,0,0.0,14.630000000000008,79.58,83.3157142857143
2019-01-17,Basti,Sarju,84.26,34.46,0.29,83.83,53.94,88.6,0,0,0.0,30.287142857142857,93.42,85.38
2019-01-17,Ballia,Ganga,41.38,36.31,0.246,82.16,44.86,87.59,0,0,120.66,36.62142857142857,86.35,83.38571428571427
2019-01-17,Basti,Sarju,28.32,36.25,0.334,87.33,71.62,80.73,0,1,84.26,33.78714285714286,83.83,87.53571428571429
2019-01-17,Mau,Ganga,0.0,37.53,0.014,72.99,60.65,80.39,0,0,0.0,37.28000000000001,93.57,82.38285714285713
2019-01-18,Mau,Ganga,5.05,25.17,0.152,91.61,67.79,97.0,0,0,0.0,26.974285714285717,72.99,83.75571428571428
2019-01-18,Sitapur,Sarju,71.39,31.68,0.405,87.32,57.65,91.5,0,0,59.16,43.91857142857142,76.63,84.37428571428572
2019-01-19,Gorakhpur,Rapti,29.92,31.31,0.166,94.99,72.7,99.62,0,0,57.88,15.825714285714295,77.5,84.98714285714286
2019-01-19,Gonda,Ghaghra,61.91,34.83,0.431,91.04,46.9,95.62,0,0,32.75,47.24571428571429,72.51,83.06285714285715
2019-01-19,Gorakhpur,Rapti,14.85,31.82,0.067,91.26,48.63,96.69,0,0,29.92,14.664285714285722,94.99,85.83857142857143
2019-01-19,Gonda,Ghaghra,3.0,42.46,0.184,95.53,89.26,99.55,0,0,61.91,47.511428571428574,91.04,84.12142857142858
2019-01-19,Gonda,Ghaghra,5.6,37.63,0.235,95.93,67.43,97.73,0,0,3.0,32.434285714285714,95.53,85.84428571428573
2019-01-20,Bahraich,Ghaghra,0.0,29.41,0.086,96.49,76.07,98.54,0,0,5.24,22.997142857142855,73.42,88.33428571428571
2019-01-20,Faizabad,Ghaghra,0.0,30.43,0.154,83.51,65.08,89.08,0,0,25.16,13.817142857142857,84.95,85.64142857142858
2019-01-20,Ballia,Ganga,29.48,32.24,0.368,94.54,39.92,95.74,0,0,41.38,35.44857142857143,82.16,84.17285714285715
2019-01-20,Ballia,Ganga,11.42,14.99,0.157,75.93,46.86,83.39,0,0,29.48,37.08,94.54,82.81857142857143
2019-01-20,Barabanki,Gomti,28.46,32.98,0.194,90.81,30.0,93.48,0,0,40.04,29.251428571428566,81.63,87.24285714285715
2019-01-21,Basti,Sarju,4.71,26.04,0.211,90.96,87.11,97.1,0,0,28.32,25.852857142857143,87.33,87.41285714285713
2019-01-22,Lakhimpur Kheri,Sharda,62.34,24.21,0.231,93.95,30.0,98.08,0,0,18.15,41.56285714285715,85.56,87.34285714285716
2019-01-22,Lakhimpur Kheri,Sharda,21.67,29.94,0.245,78.26,44.22,86.11,0,0,62.34,37.790000000000006,93.95,86.91857142857144
2019-01-23,Barabanki,Gomti,0.0,24.2,0.164,84.63,84.67,93.18,0,0,28.46,24.12428571428571,90.81,86.92571428571429
2019-01-23,Barabanki,Gomti,20.02,20.74,0.181,85.75,62.63,91.94,0,0,0.0,21.20999999999999,84.63,85.93571428571428
2019-01-24,Gonda,Ghaghra,0.0,26.75,0.182,86.73,65.31,89.42,0,0,5.6,28.794285714285714,95.93,85.96142857142857
2019-01-24,Basti,Sarju,100.99,41.92,0.389,84.74,77.14,90.99,0,0,4.71,40.28000000000001,90.96,86.4442857142857
2019-01-24,Gonda,Ghaghra,0.0,38.32,0.451,82.16,53.23,89.45,0,0,0.0,28.744285714285713,86.73,86.32857142857144
2019-01-24,Gonda,Ghaghra,16.81,30.55,0.336,87.56,65.3,91.88,0,0,0.0,17.15285714285714,82.16,87.35142857142857
2019-01-24,Sitapur,Sarju,0.0,30.11,0.306,87.3,71.82,97.06,0,0,71.39,39.66857142857142,87.32,84.14
2019-01-25,Faizabad,Ghaghra,0.0,30.6,0.081,95.83,41.82,97.4,0,0,0.0,12.765714285714285,83.51,87.62714285714287
2019-01-25,Gorakhpur,Rapti,0.0,37.3,0.182,101.11,47.53,97.55,0,1,14.85,14.664285714285722,91.26,86.77857142857144
2019-01-25,Sitapur,Sarju,0.0,21.73,0.106,74.71,45.81,81.24,0,0,0.0,34.27571428571428,87.3,82.73142857142857
2019-01-25,Gonda,Ghaghra,35.05,39.42,0.217,79.8,67.77,82.42,0,0,16.81,17.48142857142857,87.56,88.39285714285715
2019-01-25,Basti,Sarju,16.45,38.37,0.261,76.81,59.84,82.98,0,0,100.99,36.215714285714284,84.74,86.01571428571428
2019-01-27,Ballia,Ganga,22.08,33.64,0.309,84.66,57.41,93.26,0,0,11.42,40.23428571428571,75.93,84.12714285714286
2019-01-27,Mau,Ganga,10.26,36.0,0.198,81.58,56.8,89.52,0,0,5.05,19.274285714285714,91.61,83.22857142857143
2019-01-27,Barabanki,Gomti,20.98,33.19,0.143,73.54,93.49,82.87,0,0,20.02,24.207142857142852,85.75,84.62285714285714
2019-01-27,Basti,Sarju,14.17,33.04,0.234,77.93,72.08,82.0,0,0,16.45,35.55714285714286,76.81,85.00285714285714
2019-01-27,Gonda,Ghaghra,23.11,32.39,0.353,86.71,50.91,90.18,0,0,35.05,11.938571428571427,79.8,87.77428571428571
2019-01-28,Ballia,Ganga,77.8,25.47,0.352,93.9,30.0,99.47,0,0,22.08,43.26,84.66,84.88285714285713
2019-01-28,Sitapur,Sarju,51.6,32.88,0.437,92.11,97.8,94.48,0,0,0.0,40.567142857142855,74.71,83.84
2019-01-30,Lakhimpur Kheri,Sharda,0.0,28.53,0.198,88.48,62.69,81.19,0,1,21.67,31.40285714285714,78.26,85.9157142857143
2019-01-30,Basti,Sarju,30.19,30.22,0.192,95.0,71.57,99.35,0,0,14.17,39.870000000000005,77.93,85.22857142857141
2019-01-30,Gorakhpur,Rapti,28.63,31.24,0.225,78.33,43.25,80.57,0,0,0.0,18.75428571428572,101.11,86.97285714285714
2019-01-31,Faizabad,Ghaghra,5.99,36.02,0.27,82.3,49.79,83.67,0,0,0.0,10.884285714285713,95.83,86.18857142857144
2019-01-31,Ballia,Ganga,60.91,34.69,0.106,88.46,74.91,87.43,0,1,77.8,51.96142857142858,93.9,86.57142857142857
2019-01-31,Lakhimpur Kheri,Sharda,0.0,31.61,0.306,88.33,48.96,97.55,0,0,0.0,18.02,88.48,86.14714285714285
2019-01-31,Gonda,Ghaghra,39.42,28.64,0.443,73.54,68.43,83.01,0,0,23.11,17.14142857142857,86.71,84.63285714285715
2019-02-02,Bahraich,Ghaghra,0.0,42.25,0.102,77.48,61.39,87.27,0,0,0.0,15.889999999999999,96.49,88.07285714285715
2019-02-02,Mau,Ganga,0.0,30.74,0.268,80.03,58.02,81.82,0,0,10.26,14.194285714285714,81.58,83.15285714285713
2019-02-02,Sitapur,Sarju,56.21,32.57,0.335,82.67,73.5,89.43,0,0,51.6,48.59714285714285,92.11,83.94714285714285
2019-02-02,Sitapur,Sarju,0.0,29.67,0.178,77.16,58.08,85.9,0,0,56.21,34.051428571428566,82.67,82.55714285714285
2019-02-02,Gorakhpur,Rapti,28.06,33.82,0.273,90.84,61.39,95.78,0,0,28.63,22.76285714285715,78.33,87.65857142857143
2019-02-02,Gonda,Ghaghra,77.71,39.65,0.311,86.8,79.14,95.01,0,0,39.42,27.442857142857143,73.54,83.32857142857142
2019-02-02,Mau,Ganga,40.24,29.36,0.513,91.25,77.86,97.44,0,0,0.0,7.935714285714285,80.03,83.63428571428571
2019-02-02,Ballia,Ganga,23.43,34.58,0.252,93.73,67.12,98.19,0,0,60.91,38.07142857142857,88.46,87.62571428571428
2019-02-02,Bahraich,Ghaghra,3.97,28.85,0.249,94.48,65.09,96.22,0,0,0.0,10.617142857142857,77.48,88.50999999999999
2019-02-03,Sitapur,Sarju,33.57,31.46,0.193,86.89,70.93,92.48,0,0,0.0,30.395714285714284,77.16,84.02285714285713
2019-02-03,Faizabad,Ghaghra,69.3,33.6,0.235,94.87,90.22,97.64,0,0,5.99,20.784285714285716,82.3,87.75285714285714
2019-02-04,Faizabad,Ghaghra,93.58,31.1,0.582,86.3,37.98,95.59,0,0,69.3,30.689999999999998,94.87,86.69285714285715
2019-02-04,Sitapur,Sarju,40.17,30.29,0.099,80.66,52.57,83.16,0,0,33.57,25.935714285714287,86.89,83.07142857142857
2019-02-04,Ballia,Ganga,56.96,37.86,0.366,98.73,81.42,96.43,0,1,23.43,40.29714285714285,93.73,89.99285714285715
2019-02-04,Basti,Sarju,29.04,36.32,0.483,87.94,69.79,86.44,0,1,30.19,31.981428571428573,95.0,85.8157142857143
2019-02-04,Ballia,Ganga,14.42,31.33,0.258,76.28,73.9,85.74,0,0,56.96,38.145714285714284,98.73,87.38428571428572
2019-02-04,Gonda,Ghaghra,39.73,32.86,0.108,79.71,92.94,86.63,0,0,77.71,33.11857142857143,86.8,82.32571428571428
2019-02-05,Mau,Ganga,34.7,33.74,0.195,86.53,49.32,93.24,0,0,40.24,12.892857142857142,91.25,85.36571428571428
2019-02-05,Basti,Sarju,0.0,33.74,0.221,94.12,43.7,91.06,0,1,29.04,27.935714285714283,87.94,86.78571428571429
2019-02-05,Mau,Ganga,98.45,28.46,0.388,88.49,60.43,91.58,0,0,34.7,26.957142857142856,86.53,84.64
2019-02-05,Gonda,Ghaghra,9.43,30.78,0.122,90.01,61.26,98.7,0,0,39.73,34.465714285714284,79.71,83.44714285714285
2019-02-05,Barabanki,Gomti,1.23,35.55,0.086,76.19,53.78,81.84,0,0,20.98,15.83714285714285,73.54,82.72428571428573
2019-02-06,Ballia,Ganga,0.0,35.37,0.064,75.68,56.36,80.21,0,0,14.42,36.51428571428571,76.28,87.34857142857142
2019-02-07,Faizabad,Ghaghra,7.52,38.71,0.0,98.44,73.84,99.75,0,0,93.58,28.792857142857144,86.3,89.45714285714287
2019-02-07,Basti,Sarju,31.47,32.26,0.332,91.69,84.54,92.95,0,0,0.0,31.75857142857143,94.12,86.89
2019-02-07,Ballia,Ganga,17.28,35.18,0.262,87.73,55.6,96.88,0,0,0.0,35.82857142857143,75.68,87.78714285714285
2019-02-08,Gonda,Ghaghra,0.0,24.74,0.322,83.21,54.4,88.3,0,0,9.43,32.06428571428571,90.01,82.82571428571428
2019-02-08,Basti,Sarju,11.85,30.13,0.436,83.42,51.96,92.97,0,0,31.47,19.024285714285714,91.69,86.70142857142856
2019-02-08,Mau,Ganga,90.07,34.49,0.344,77.43,59.49,80.35,0,0,98.45,39.824285714285715,88.49,85.27428571428571
2019-02-08,Barabanki,Gomti,30.88,30.35,0.157,84.97,61.22,93.17,0,0,1.23,20.229999999999993,76.19,82.50285714285714
2019-02-09,Sitapur,Sarju,16.96,29.73,0.27,77.06,48.14,82.1,0,0,40.17,28.358571428571427,80.66,81.60857142857142
2019-02-09,Ballia,Ganga,5.94,34.21,0.223,87.54,66.33,94.4,0,0,17.28,25.562857142857144,87.73,86.87857142857145
2019-02-09,Mau,Ganga,0.0,28.34,0.0,87.91,48.26,97.27,0,0,90.07,39.10285714285714,77.43,84.74571428571429
2019-02-09,Bahraich,Ghaghra,36.8,23.83,0.316,89.11,55.23,95.01,0,0,3.97,7.084285714285714,94.48,89.41428571428571
2019-02-09,Ballia,Ganga,0.0,30.72,0.174,93.42,52.54,99.45,0,0,5.94,16.861428571428572,87.54,87.58714285714287
2019-02-10,Bahraich,Ghaghra,2.76,36.89,0.196,88.86,63.34,98.54,0,0,36.8,6.967142857142856,89.11,88.74714285714286
2019-02-10,Lakhimpur Kheri,Sharda,11.66,38.89,0.213,82.22,58.69,88.62,0,0,0.0,16.259999999999998,88.33,85.74857142857142
2019-02-11,Mau,Ganga,10.53,36.57,0.299,94.26,71.96,98.03,0,0,0.0,39.14142857142857,87.91,86.55714285714285
2019-02-11,Mau,Ganga,0.0,40.12,0.355,84.88,73.23,86.85,0,0,10.53,39.14142857142857,94.26,87.25
2019-02-12,Barabanki,Gomti,1.17,35.71,0.165,73.96,61.74,81.38,0,0,30.88,14.67714285714285,84.97,81.40714285714286
2019-02-12,Gonda,Ghaghra,0.0,25.43,0.02,90.73,36.24,98.15,0,0,0.0,27.057142857142853,83.21,84.38714285714286
2019-02-12,Gonda,Ghaghra,0.0,34.87,0.16,88.47,79.25,89.72,0,0,0.0,23.755714285714284,90.73,84.63857142857144
2019-02-12,Basti,Sarju,36.22,33.66,0.213,81.04,71.03,86.72,0,0,11.85,21.84857142857143,83.42,87.30571428571429
2019-02-13,Bahraich,Ghaghra,0.0,28.9,0.024,91.27,71.23,95.63,0,0,2.76,6.967142857142856,88.86,87.30142857142857
2019-02-13,Basti,Sarju,30.46,25.55,0.192,77.4,47.26,81.9,0,0,36.22,24.17571428571429,81.04,87.23000000000002
2019-02-14,Faizabad,Ghaghra,9.36,35.86,0.084,72.31,73.35,82.22,0,0,7.52,26.53571428571428,98.44,87.65142857142857
2019-02-14,Basti,Sarju,26.04,32.47,0.244,90.73,62.13,96.61,0,0,30.46,23.582857142857144,77.4,86.62
2019-02-14,Gonda,Ghaghra,0.0,35.49,0.085,89.2,66.25,96.13,0,0,0.0,18.124285714285712,88.47,86.87571428571428
2019-02-14,Lakhimpur Kheri,Sharda,11.92,30.3,0.137,83.3,72.28,87.85,0,0,11.66,17.962857142857143,82.22,85.72857142857141
2019-02-15,Sitapur,Sarju,24.93,36.07,0.182,74.34,60.63,82.99,0,0,16.96,31.919999999999998,77.06,81.55571428571429
2019-02-16,Barabanki,Gomti,0.0,31.65,0.51,74.62,36.46,84.04,0,0,1.17,10.611428571428563,73.96,79.0942857142857
2019-02-16,Mau,Ganga,13.8,32.18,0.077,92.01,43.68,97.31,0,0,0.0,35.364285714285714,84.88,87.35857142857142
2019-02-16,Gorakhpur,Rapti,94.15,19.22,0.568,88.25,67.3,81.81,0,1,28.06,36.21285714285715,90.84,88.89714285714285
2019-02-17,Barabanki,Gomti,0.0,26.56,0.035,80.83,40.06,88.22,0,0,0.0,10.611428571428563,74.62,78.55142857142857
2019-02-17,Bahraich,Ghaghra,124.98,32.46,0.44,89.61,48.69,95.71,0,0,0.0,24.072857142857142,91.27,89.61428571428571
2019-02-17,Lakhimpur Kheri,Sharda,9.7,40.13,0.115,88.66,50.91,92.67,0,0,11.92,16.755714285714287,83.3,86.17142857142858
2019-02-17,Barabanki,Gomti,62.87,29.59,0.572,78.23,44.23,83.12,0,0,0.0,16.732857142857135,80.83,77.47714285714287
2019-02-18,Barabanki,Gomti,10.55,33.93,0.282,81.71,45.17,87.78,0,0,62.87,15.242857142857135,78.23,78.64428571428572
2019-02-19,Gonda,Ghaghra,0.0,34.4,0.21,76.44,59.16,83.7,0,0,0.0,7.022857142857142,89.2,85.39571428571428
2019-02-20,Faizabad,Ghaghra,72.42,38.86,0.248,94.25,79.34,97.87,0,0,9.36,36.88142857142857,72.31,89.18571428571428
2019-02-20,Basti,Sarju,24.32,38.23,0.248,88.42,72.02,93.66,0,0,26.04,22.908571428571427,90.73,86.68857142857144
2019-02-20,Gorakhpur,Rapti,75.73,37.2,0.469,76.18,45.51,80.56,0,0,94.15,38.76285714285715,88.25,88.70857142857143
2019-02-21,Sitapur,Sarju,43.13,25.68,0.308,80.54,76.43,87.4,0,0,24.93,30.710000000000004,74.34,79.90285714285714
2019-02-21,Ballia,Ganga,0.0,34.56,0.147,88.31,45.3,90.84,0,0,0.0,13.514285714285714,93.42,86.81285714285715
2019-02-21,Ballia,Ganga,0.0,32.52,0.165,86.38,70.99,92.85,0,0,0.0,5.377142857142857,88.31,85.04857142857144
2019-02-21,Basti,Sarju,44.59,30.63,0.265,77.19,87.94,80.59,0,0,24.32,29.27857142857143,88.42,84.27
2019-02-22,Gorakhpur,Rapti,0.0,24.13,0.298,85.42,42.98,81.56,0,1,75.73,34.48857142857143,76.18,87.34142857142857
2019-02-22,Basti,Sarju,20.35,24.21,0.225,89.86,39.2,92.77,0,0,44.59,27.689999999999998,77.19,84.00857142857144
2019-02-23,Barabanki,Gomti,61.01,37.43,0.414,84.57,56.89,86.57,0,0,10.55,23.782857142857132,81.71,79.84142857142857
2019-02-23,Gonda,Ghaghra,10.04,34.27,0.168,79.82,43.91,85.6,0,0,0.0,2.781428571428571,76.44,85.41142857142857
2019-02-24,Lakhimpur Kheri,Sharda,90.26,40.73,0.42,82.66,83.03,90.19,0,0,9.7,20.744285714285716,88.66,84.55857142857143
2019-02-25,Barabanki,Gomti,7.93,28.28,0.365,83.0,37.96,87.77,0,0,61.01,20.504285714285707,84.57,79.55999999999999
2019-02-26,Basti,Sarju,50.23,34.42,0.297,85.54,59.71,92.61,0,0,20.35,33.17285714285715,89.86,84.31142857142858
2019-02-27,Gonda,Ghaghra,58.41,35.31,0.222,88.16,62.58,94.56,0,0,10.04,9.778571428571427,79.82,85.14714285714285
2019-02-27,Sitapur,Sarju,0.0,33.31,0.164,81.2,63.17,83.54,0,0,43.13,22.68,80.54,79.69285714285715
2019-02-27,Gonda,Ghaghra,0.0,29.5,0.062,88.1,61.69,93.73,0,0,58.41,9.778571428571427,88.16,85.84571428571428
2019-02-27,Bahraich,Ghaghra,55.13,25.15,0.398,93.65,58.22,99.17,0,0,124.98,31.94857142857143,89.61,89.20857142857142
2019-02-27,Bahraich,Ghaghra,41.22,31.01,0.507,87.06,30.0,95.08,0,0,55.13,37.83714285714286,93.65,90.57714285714287
2019-02-27,Ballia,Ganga,0.22,29.06,0.221,85.25,38.29,89.22,0,0,0.0,3.3485714285714288,86.38,86.33000000000001
2019-02-28,Basti,Sarju,48.66,27.47,0.377,91.06,44.67,99.54,0,0,50.23,34.95,85.54,85.74285714285715
2019-02-28,Lakhimpur Kheri,Sharda,0.0,31.09,0.259,80.48,66.56,85.14,0,0,90.26,17.64857142857143,82.66,84.87571428571428
2019-02-28,Gorakhpur,Rapti,54.35,28.61,0.343,98.87,39.2,94.03,0,1,0.0,40.13142857142858,85.42,88.42857142857143
2019-03-01,Ballia,Ganga,11.99,34.16,0.343,81.4,48.34,87.88,0,0,0.22,5.061428571428572,85.25,87.14714285714285
2019-03-01,Barabanki,Gomti,28.88,28.05,0.234,85.15,44.17,80.86,0,1,7.93,24.462857142857136,83.0,81.15857142857143
2019-03-01,Barabanki,Gomti,0.0,37.96,0.316,84.84,75.52,91.25,0,0,28.88,24.462857142857136,85.15,82.61857142857143
2019-03-01,Gonda,Ghaghra,68.23,28.32,0.227,88.26,77.7,95.1,0,0,0.0,19.525714285714287,88.1,85.49285714285713
2019-03-02,Barabanki,Gomti,67.27,27.07,0.232,82.64,61.58,84.52,0,0,0.0,34.07285714285713,84.84,82.87714285714286
2019-03-02,Mau,Ganga,0.0,31.83,0.219,92.68,75.37,97.16,0,0,13.8,30.407142857142855,92.01,88.23714285714287
2019-03-02,Bahraich,Ghaghra,42.56,34.76,0.291,95.27,74.61,97.19,0,0,41.22,43.35,87.06,90.69000000000001
2019-03-03,Bahraich,Ghaghra,62.81,39.36,0.34,94.79,54.18,99.58,0,0,42.56,47.06571428571429,95.27,91.50142857142858
2019-03-03,Basti,Sarju,0.0,36.5,0.142,83.56,61.83,89.93,0,0,48.66,30.59857142857143,91.06,86.62285714285713
2019-03-03,Gonda,Ghaghra,0.0,30.03,0.072,105.65,43.14,99.13,0,1,68.23,19.525714285714287,88.26,87.94714285714285
2019-03-04,Gonda,Ghaghra,30.16,26.3,0.098,86.85,60.08,88.17,0,0,0.0,23.834285714285716,105.65,87.61142857142856
2019-03-04,Sitapur,Sarju,31.16,26.09,0.211,88.45,45.92,96.74,0,0,0.0,27.131428571428575,81.2,81.30571428571429
2019-03-04,Bahraich,Ghaghra,0.0,33.11,0.22,76.65,68.43,86.34,0,0,62.81,46.67142857142858,94.79,89.75714285714287
2019-03-04,Gonda,Ghaghra,15.76,28.58,0.041,96.43,46.43,99.62,0,0,30.16,26.085714285714285,86.85,90.46714285714286
2019-03-04,Lakhimpur Kheri,Sharda,0.0,36.53,0.22,84.49,47.72,90.96,0,0,0.0,17.64857142857143,80.48,84.30571428571429
2019-03-05,Basti,Sarju,0.0,38.84,0.11,85.07,61.95,94.36,0,0,0.0,26.87857142857143,83.56,85.81428571428572
2019-03-05,Ballia,Ganga,10.57,38.24,0.256,79.35,84.18,87.64,0,0,11.99,4.102857142857144,81.4,85.95
2019-03-05,Barabanki,Gomti,27.48,39.41,0.257,92.65,91.19,93.96,0,0,67.27,29.01714285714285,82.64,84.93714285714286
2019-03-06,Ballia,Ganga,24.25,31.17,0.075,83.1,71.71,90.26,0,0,10.57,6.718571428571429,79.35,85.3157142857143
2019-03-06,Faizabad,Ghaghra,56.45,33.53,0.462,83.79,47.31,93.17,0,0,72.42,44.94571428571429,94.25,87.4657142857143
2019-03-07,Barabanki,Gomti,13.14,31.79,0.348,75.12,56.14,85.1,0,0,27.48,29.387142857142845,92.65,83.99571428571429
